player_id,name,name_normalized,birth_date,nationality,position,foot,height_cm,weight_kg,source,source_id
fbref_kiliann-sildillia__freiburg,Kiliann Sildillia,kiliann sildillia,,FRA,MF,,,,fbref,kiliann-sildillia__freiburg
fbref_maximilian-eggestein__freiburg,Maximilian Eggestein,maximilian eggestein,,GER,MF,,,,fbref,maximilian-eggestein__freiburg
fbref_nico-schlotterbeck__freiburg,Nico Schlotterbeck,nico schlotterbeck,,GER,DF,,,,fbref,nico-schlotterbeck__freiburg
fbref_noah-weisshaupt__freiburg,Noah Weißhaupt,noah weisshaupt,,GER,"FW,MF",,,,fbref,noah-weisshaupt__freiburg
fbref_vincent-vermeij__freiburg,Vincent Vermeij,vincent vermeij,,NED,FW,,,,fbref,vincent-vermeij__freiburg
fbref_connor-noss__gladbach,Connor Noß,connor noss,,IRL,MF,,,,fbref,connor-noss__gladbach
fbref_joe-scally__gladbach,Joe Scally,joe scally,,USA,"MF,DF",,,,fbref,joe-scally__gladbach
fbref_keanan-bennetts__gladbach,Keanan Bennetts,keanan bennetts,,ENG,MF,,,,fbref,keanan-bennetts__gladbach
fbref_luca-netz__gladbach,Luca Netz,luca netz,,GER,"MF,DF",,,,fbref,luca-netz__gladbach
fbref_manu-kone__gladbach,Manu Koné,manu kone,,FRA,MF,,,,fbref,manu-kone__gladbach
fbref_marvin-friedrich__gladbach,Marvin Friedrich,marvin friedrich,,GER,DF,,,,fbref,marvin-friedrich__gladbach
fbref_torben-musel__gladbach,Torben Müsel,torben musel,,GER,"FW,MF",,,,fbref,torben-musel__gladbach
fbref_abdourahmane-barry__greuther-furth,Abdourahmane Barry,abdourahmane barry,,GUI,DF,,,,fbref,abdourahmane-barry__greuther-furth
fbref_adrian-fein__greuther-furth,Adrian Fein,adrian fein,,GER,MF,,,,fbref,adrian-fein__greuther-furth
fbref_afimico-pululu__greuther-furth,Afimico Pululu,afimico pululu,,COD,"FW,MF",,,,fbref,afimico-pululu__greuther-furth
fbref_branimir-hrgota__greuther-furth,Branimir Hrgota,branimir hrgota,,SWE,"FW,MF",,,,fbref,branimir-hrgota__greuther-furth
fbref_cedric-itten__greuther-furth,Cedric Itten,cedric itten,,SUI,FW,,,,fbref,cedric-itten__greuther-furth
fbref_dickson-abiama__greuther-furth,Dickson Abiama,dickson abiama,,NGA,FW,,,,fbref,dickson-abiama__greuther-furth
fbref_gian-luca-itter__greuther-furth,Gian-Luca Itter,gian-luca itter,,GER,"DF,MF",,,,fbref,gian-luca-itter__greuther-furth
fbref_gideon-jung__greuther-furth,Gideon Jung,gideon jung,,GER,DF,,,,fbref,gideon-jung__greuther-furth
fbref_hans-nunoo-sarpei__greuther-furth,Hans Nunoo Sarpei,hans nunoo sarpei,,GHA,DF,,,,fbref,hans-nunoo-sarpei__greuther-furth
fbref_havard-nielsen__greuther-furth,Håvard Nielsen,havard nielsen,,NOR,"FW,MF",,,,fbref,havard-nielsen__greuther-furth
fbref_jamie-leweling__greuther-furth,Jamie Leweling,jamie leweling,,GER,"FW,MF",,,,fbref,jamie-leweling__greuther-furth
fbref_jeremy-dudziak__greuther-furth,Jeremy Dudziak,jeremy dudziak,,TUN,"MF,FW",,,,fbref,jeremy-dudziak__greuther-furth
fbref_jessic-ngankam__greuther-furth,Jessic Ngankam,jessic ngankam,,GER,FW,,,,fbref,jessic-ngankam__greuther-furth
fbref_jetro-willems__greuther-furth,Jetro Willems,jetro willems,,NED,"DF,MF",,,,fbref,jetro-willems__greuther-furth
fbref_julian-green__greuther-furth,Julian Green,julian green,,USA,"MF,FW",,,,fbref,julian-green__greuther-furth
fbref_justin-hoogma__greuther-furth,Justin Hoogma,justin hoogma,,NED,"MF,DF",,,,fbref,justin-hoogma__greuther-furth
fbref_marco-meyerhofer__greuther-furth,Marco Meyerhöfer,marco meyerhofer,,GER,"DF,MF",,,,fbref,marco-meyerhofer__greuther-furth
fbref_max-christiansen__greuther-furth,Max Christiansen,max christiansen,,GER,MF,,,,fbref,max-christiansen__greuther-furth
fbref_maximilian-bauer__greuther-furth,Maximilian Bauer,maximilian bauer,,GER,DF,,,,fbref,maximilian-bauer__greuther-furth
fbref_nick-viergever__greuther-furth,Nick Viergever,nick viergever,,NED,DF,,,,fbref,nick-viergever__greuther-furth
fbref_nils-seufert__greuther-furth,Nils Seufert,nils seufert,,GER,MF,,,,fbref,nils-seufert__greuther-furth
fbref_paul-seguin__greuther-furth,Paul Seguin,paul seguin,,GER,MF,,,,fbref,paul-seguin__greuther-furth
fbref_sebastian-griesbeck__greuther-furth,Sebastian Griesbeck,sebastian griesbeck,,GER,"DF,MF",,,,fbref,sebastian-griesbeck__greuther-furth
fbref_simon-asta__greuther-furth,Simon Asta,simon asta,,GER,"MF,DF",,,,fbref,simon-asta__greuther-furth
fbref_timothy-tillman__greuther-furth,Timothy Tillman,timothy tillman,,USA,MF,,,,fbref,timothy-tillman__greuther-furth
fbref_tobias-raschl__greuther-furth,Tobias Raschl,tobias raschl,,GER,MF,,,,fbref,tobias-raschl__greuther-furth
fbref_anton-kade__hertha-bsc,Anton Kade,anton kade,,GER,MF,,,,fbref,anton-kade__hertha-bsc
fbref_cimo-rocker__hertha-bsc,Cimo Röcker,cimo rocker,,GER,DF,,,,fbref,cimo-rocker__hertha-bsc
fbref_davie-selke__hertha-bsc,Davie Selke,davie selke,,GER,FW,,,,fbref,davie-selke__hertha-bsc
fbref_dennis-jastrzembski__hertha-bsc,Dennis Jastrzembski,dennis jastrzembski,,POL,MF,,,,fbref,dennis-jastrzembski__hertha-bsc
fbref_fredrik-andre-bjorkan__hertha-bsc,Fredrik André Bjørkan,fredrik andre bjorkan,,NOR,DF,,,,fbref,fredrik-andre-bjorkan__hertha-bsc
fbref_ishak-belfodil__hertha-bsc,Ishak Belfodil,ishak belfodil,,ALG,FW,,,,fbref,ishak-belfodil__hertha-bsc
fbref_julian-eitschberger__hertha-bsc,Julian Eitschberger,julian eitschberger,,GER,DF,,,,fbref,julian-eitschberger__hertha-bsc
fbref_jurgen-ekkelenkamp__hertha-bsc,Jurgen Ekkelenkamp,jurgen ekkelenkamp,,NED,MF,,,,fbref,jurgen-ekkelenkamp__hertha-bsc
fbref_kevin-prince-boateng__hertha-bsc,Kevin-Prince Boateng,kevin-prince boateng,,GHA,"MF,FW",,,,fbref,kevin-prince-boateng__hertha-bsc
fbref_lee-dongjun__hertha-bsc,Lee Dongjun,lee dongjun,,KOR,FW,,,,fbref,lee-dongjun__hertha-bsc
fbref_linus-gechter__hertha-bsc,Linus Gechter,linus gechter,,GER,"DF,MF",,,,fbref,linus-gechter__hertha-bsc
fbref_luca-wollschlager__hertha-bsc,Luca Wollschläger,luca wollschlager,,GER,FW,,,,fbref,luca-wollschlager__hertha-bsc
fbref_marc-oliver-kempf__hertha-bsc,Marc-Oliver Kempf,marc-oliver kempf,,GER,DF,,,,fbref,marc-oliver-kempf__hertha-bsc
fbref_marco-richter__hertha-bsc,Marco Richter,marco richter,,GER,"MF,FW",,,,fbref,marco-richter__hertha-bsc
fbref_myziane-maolida__hertha-bsc,Myziane Maolida,myziane maolida,,COM,"MF,FW",,,,fbref,myziane-maolida__hertha-bsc
fbref_stevan-jovetic__hertha-bsc,Stevan Jovetić,stevan jovetic,,MNE,"FW,MF",,,,fbref,stevan-jovetic__hertha-bsc
fbref_suat-serdar__hertha-bsc,Suat Serdar,suat serdar,,GER,MF,,,,fbref,suat-serdar__hertha-bsc
fbref_angelo-stiller__hoffenheim,Angelo Stiller,angelo stiller,,GER,MF,,,,fbref,angelo-stiller__hoffenheim
fbref_benjamin-hubner__hoffenheim,Benjamin Hübner,benjamin hubner,,GER,DF,,,,fbref,benjamin-hubner__hoffenheim
fbref_david-raum__hoffenheim,David Raum,david raum,,GER,"MF,DF",,,,fbref,david-raum__hoffenheim
fbref_fisnik-asllani__hoffenheim,Fisnik Asllani,fisnik asllani,,KVX,FW,,,,fbref,fisnik-asllani__hoffenheim
fbref_justin-che__hoffenheim,Justin Che,justin che,,USA,DF,,,,fbref,justin-che__hoffenheim
fbref_nick-proschwitz__hoffenheim,Nick Proschwitz,nick proschwitz,,GER,FW,,,,fbref,nick-proschwitz__hoffenheim
fbref_tom-bischof__hoffenheim,Tom Bischof,tom bischof,,GER,MF,,,,fbref,tom-bischof__hoffenheim
fbref_umut-tohumcu__hoffenheim,Umut Tohumcu,umut tohumcu,,GER,MF,,,,fbref,umut-tohumcu__hoffenheim
fbref_dejan-ljubicic__koln,Dejan Ljubicic,dejan ljubicic,,AUT,MF,,,,fbref,dejan-ljubicic__koln
fbref_julian-chabot__koln,Julian Chabot,julian chabot,,GER,DF,,,,fbref,julian-chabot__koln
fbref_kingsley-schindler__koln,Kingsley Schindler,kingsley schindler,,GHA,DF,,,,fbref,kingsley-schindler__koln
fbref_louis-schaub__koln,Louis Schaub,louis schaub,,AUT,MF,,,,fbref,louis-schaub__koln
fbref_luca-kilian__koln,Luca Kilian,luca kilian,,GER,DF,,,,fbref,luca-kilian__koln
fbref_mark-uth__koln,Mark Uth,mark uth,,GER,"MF,FW",,,,fbref,mark-uth__koln
fbref_mathias-olesen__koln,Mathias Olesen,mathias olesen,,LUX,MF,,,,fbref,mathias-olesen__koln
fbref_tim-lemperle__koln,Tim Lemperle,tim lemperle,,GER,FW,,,,fbref,tim-lemperle__koln
fbref_timo-hubers__koln,Timo Hübers,timo hubers,,GER,DF,,,,fbref,timo-hubers__koln
fbref_tomas-ostrak__koln,Tomáš Ostrák,tomas ostrak,,CZE,MF,,,,fbref,tomas-ostrak__koln
fbref_amine-adli__leverkusen,Amine Adli,amine adli,,MAR,"MF,FW",,,,fbref,amine-adli__leverkusen
fbref_iker-bravo__leverkusen,Iker Bravo,iker bravo,,ESP,FW,,,,fbref,iker-bravo__leverkusen
fbref_mitchel-bakker__leverkusen,Mitchel Bakker,mitchel bakker,,NED,"DF,MF",,,,fbref,mitchel-bakker__leverkusen
fbref_odilon-kossounou__leverkusen,Odilon Kossounou,odilon kossounou,,CIV,DF,,,,fbref,odilon-kossounou__leverkusen
fbref_panagiotis-retsos__leverkusen,Panagiotis Retsos,panagiotis retsos,,GRE,DF,,,,fbref,panagiotis-retsos__leverkusen
fbref_piero-hincapie__leverkusen,Piero Hincapié,piero hincapie,,ECU,DF,,,,fbref,piero-hincapie__leverkusen
fbref_robert-andrich__leverkusen,Robert Andrich,robert andrich,,GER,MF,,,,fbref,robert-andrich__leverkusen
fbref_sardar-azmoun__leverkusen,Sardar Azmoun,sardar azmoun,,IRN,"MF,FW",,,,fbref,sardar-azmoun__leverkusen
fbref_zidan-sertdemir__leverkusen,Zidan Sertdemir,zidan sertdemir,,DEN,MF,,,,fbref,zidan-sertdemir__leverkusen
fbref_anderson-lucoqui__mainz-05,Anderson Lucoqui,anderson lucoqui,,ANG,"MF,DF",,,,fbref,anderson-lucoqui__mainz-05
fbref_anton-stach__mainz-05,Anton Stach,anton stach,,GER,MF,,,,fbref,anton-stach__mainz-05
fbref_david-nemeth__mainz-05,David Nemeth,david nemeth,,AUT,DF,,,,fbref,david-nemeth__mainz-05
fbref_delano-burgzorg__mainz-05,Delano Burgzorg,delano burgzorg,,SUR,"FW,MF",,,,fbref,delano-burgzorg__mainz-05
fbref_lee-jae-sung__mainz-05,Lee Jae-sung,lee jae-sung,,KOR,"MF,FW",,,,fbref,lee-jae-sung__mainz-05
fbref_marcus-ingvartsen__mainz-05,Marcus Ingvartsen,marcus ingvartsen,,DEN,"MF,FW",,,,fbref,marcus-ingvartsen__mainz-05
fbref_romario-rosch__mainz-05,Romario Rösch,romario rosch,,GER,MF,,,,fbref,romario-rosch__mainz-05
fbref_silvan-widmer__mainz-05,Silvan Widmer,silvan widmer,,SUI,"MF,DF",,,,fbref,silvan-widmer__mainz-05
fbref_stephan-furstner__mainz-05,Stephan Fürstner,stephan furstner,,GER,MF,,,,fbref,stephan-furstner__mainz-05
fbref_andre-silva__rb-leipzig,André Silva,andre silva,,POR,FW,,,,fbref,andre-silva__rb-leipzig
fbref_brian-brobbey__rb-leipzig,Brian Brobbey,brian brobbey,,NED,FW,,,,fbref,brian-brobbey__rb-leipzig
fbref_dominik-szoboszlai__rb-leipzig,Dominik Szoboszlai,dominik szoboszlai,,HUN,MF,,,,fbref,dominik-szoboszlai__rb-leipzig
fbref_hugo-novoa__rb-leipzig,Hugo Novoa,hugo novoa,,ESP,MF,,,,fbref,hugo-novoa__rb-leipzig
fbref_ilaix-moriba__rb-leipzig,Ilaix Moriba,ilaix moriba,,GUI,MF,,,,fbref,ilaix-moriba__rb-leipzig
fbref_josko-gvardiol__rb-leipzig,Joško Gvardiol,josko gvardiol,,CRO,DF,,,,fbref,josko-gvardiol__rb-leipzig
fbref_mohamed-simakan__rb-leipzig,Mohamed Simakan,mohamed simakan,,FRA,DF,,,,fbref,mohamed-simakan__rb-leipzig
fbref_sidney-raebiger__rb-leipzig,Sidney Raebiger,sidney raebiger,,GER,MF,,,,fbref,sidney-raebiger__rb-leipzig
fbref_solomon-bonnah__rb-leipzig,Solomon Bonnah,solomon bonnah,,NED,"DF,MF",,,,fbref,solomon-bonnah__rb-leipzig
fbref_alexis-tibidi__stuttgart,Alexis Tibidi,alexis tibidi,,FRA,MF,,,,fbref,alexis-tibidi__stuttgart
fbref_chris-fuhrich__stuttgart,Chris Führich,chris fuhrich,,GER,"MF,FW",,,,fbref,chris-fuhrich__stuttgart
fbref_clinton-mola__stuttgart,Clinton Mola,clinton mola,,ENG,DF,,,,fbref,clinton-mola__stuttgart
fbref_enzo-millot__stuttgart,Enzo Millot,enzo millot,,FRA,MF,,,,fbref,enzo-millot__stuttgart
fbref_hiroki-ito__stuttgart,Hiroki Ito,hiroki ito,,JPN,DF,,,,fbref,hiroki-ito__stuttgart
fbref_matej-maglica__stuttgart,Matej Maglica,matej maglica,,CRO,DF,,,,fbref,matej-maglica__stuttgart
fbref_nikolas-nartey__stuttgart,Nikolas Nartey,nikolas nartey,,DEN,MF,,,,fbref,nikolas-nartey__stuttgart
fbref_omar-marmoush__stuttgart,Omar Marmoush,omar marmoush,,EGY,"FW,MF",,,,fbref,omar-marmoush__stuttgart
fbref_tiago-tomas__stuttgart,Tiago Tomás,tiago tomas,,POR,FW,,,,fbref,tiago-tomas__stuttgart
fbref_wahid-faghir__stuttgart,Wahid Faghir,wahid faghir,,DEN,FW,,,,fbref,wahid-faghir__stuttgart
fbref_omer-faruk-beyaz__stuttgart,Ömer Faruk Beyaz,omer faruk beyaz,,TUR,MF,,,,fbref,omer-faruk-beyaz__stuttgart
fbref_andreas-voglsammer__union-berlin,Andreas Voglsammer,andreas voglsammer,,GER,FW,,,,fbref,andreas-voglsammer__union-berlin
fbref_andras-schafer__union-berlin,András Schäfer,andras schafer,,HUN,MF,,,,fbref,andras-schafer__union-berlin
fbref_anthony-ujah__union-berlin,Anthony Ujah,anthony ujah,,NGA,FW,,,,fbref,anthony-ujah__union-berlin
fbref_bastian-oczipka__union-berlin,Bastian Oczipka,bastian oczipka,,GER,"MF,DF",,,,fbref,bastian-oczipka__union-berlin
fbref_dominique-heintz__union-berlin,Dominique Heintz,dominique heintz,,GER,DF,,,,fbref,dominique-heintz__union-berlin
fbref_genki-haraguchi__union-berlin,Genki Haraguchi,genki haraguchi,,JPN,MF,,,,fbref,genki-haraguchi__union-berlin
fbref_kevin-behrens__union-berlin,Kevin Behrens,kevin behrens,,GER,FW,,,,fbref,kevin-behrens__union-berlin
fbref_kevin-mohwald__union-berlin,Kevin Möhwald,kevin mohwald,,GER,MF,,,,fbref,kevin-mohwald__union-berlin
fbref_levin-oztunali__union-berlin,Levin Öztunalı,levin oztunali,,GER,MF,,,,fbref,levin-oztunali__union-berlin
fbref_paul-jaeckel__union-berlin,Paul Jaeckel,paul jaeckel,,GER,DF,,,,fbref,paul-jaeckel__union-berlin
fbref_rani-khedira__union-berlin,Rani Khedira,rani khedira,,TUN,MF,,,,fbref,rani-khedira__union-berlin
fbref_sven-michel__union-berlin,Sven Michel,sven michel,,GER,FW,,,,fbref,sven-michel__union-berlin
fbref_timo-baumgartl__union-berlin,Timo Baumgartl,timo baumgartl,,GER,DF,,,,fbref,timo-baumgartl__union-berlin
fbref_aster-vranckx__wolfsburg,Aster Vranckx,aster vranckx,,BEL,MF,,,,fbref,aster-vranckx__wolfsburg
fbref_dodi-lukebakio__wolfsburg,Dodi Lukebakio,dodi lukebakio,,BEL,"MF,FW",,,,fbref,dodi-lukebakio__wolfsburg
fbref_felix-nmecha__wolfsburg,Felix Nmecha,felix nmecha,,GER,MF,,,,fbref,felix-nmecha__wolfsburg
fbref_jonas-wind__wolfsburg,Jonas Wind,jonas wind,,DEN,"FW,MF",,,,fbref,jonas-wind__wolfsburg
fbref_kevin-paredes__wolfsburg,Kevin Paredes,kevin paredes,,USA,MF,,,,fbref,kevin-paredes__wolfsburg
fbref_luca-waldschmidt__wolfsburg,Luca Waldschmidt,luca waldschmidt,,GER,MF,,,,fbref,luca-waldschmidt__wolfsburg
fbref_lukas-nmecha__wolfsburg,Lukas Nmecha,lukas nmecha,,GER,"FW,MF",,,,fbref,lukas-nmecha__wolfsburg
fbref_max-kruse__wolfsburg,Max Kruse,max kruse,,GER,"MF,FW",,,,fbref,max-kruse__wolfsburg
fbref_micky-van-de-ven__wolfsburg,Micky van de Ven,micky van de ven,,NED,DF,,,,fbref,micky-van-de-ven__wolfsburg
fbref_sebastiaan-bornauw__wolfsburg,Sebastiaan Bornauw,sebastiaan bornauw,,BEL,DF,,,,fbref,sebastiaan-bornauw__wolfsburg
fbref_ethan-nwaneri__arsenal,Ethan Nwaneri,ethan nwaneri,,ENG,MF,,,,fbref,ethan-nwaneri__arsenal
fbref_fabio-vieira__arsenal,Fabio Vieira,fabio vieira,,POR,MF,,,,fbref,fabio-vieira__arsenal
fbref_gabriel-jesus__arsenal,Gabriel Jesus,gabriel jesus,,BRA,FW,,,,fbref,gabriel-jesus__arsenal
fbref_jakub-kiwior__arsenal,Jakub Kiwior,jakub kiwior,,POL,DF,,,,fbref,jakub-kiwior__arsenal
fbref_jorginho__arsenal,Jorginho,jorginho,,ITA,MF,,,,fbref,jorginho__arsenal
fbref_leandro-trossard__arsenal,Leandro Trossard,leandro trossard,,BEL,FW,,,,fbref,leandro-trossard__arsenal
fbref_marquinhos__arsenal,Marquinhos,marquinhos,,BRA,MF,,,,fbref,marquinhos__arsenal
fbref_oleksandr-zinchenko__arsenal,Oleksandr Zinchenko,oleksandr zinchenko,,UKR,DF,,,,fbref,oleksandr-zinchenko__arsenal
fbref_william-saliba__arsenal,William Saliba,william saliba,,FRA,DF,,,,fbref,william-saliba__arsenal
fbref_boubacar-kamara__aston-villa,Boubacar Kamara,boubacar kamara,,FRA,MF,,,,fbref,boubacar-kamara__aston-villa
fbref_diego-carlos__aston-villa,Diego Carlos,diego carlos,,BRA,DF,,,,fbref,diego-carlos__aston-villa
fbref_jan-bednarek__aston-villa,Jan Bednarek,jan bednarek,,POL,DF,,,,fbref,jan-bednarek__aston-villa
fbref_jader-duran__aston-villa,Jáder Durán,jader duran,,COL,FW,,,,fbref,jader-duran__aston-villa
fbref_leander-dendoncker__aston-villa,Leander Dendoncker,leander dendoncker,,BEL,MF,,,,fbref,leander-dendoncker__aston-villa
fbref_ludwig-augustinsson__aston-villa,Ludwig Augustinsson,ludwig augustinsson,,SWE,DF,,,,fbref,ludwig-augustinsson__aston-villa
fbref_alex-moreno__aston-villa,Álex Moreno,alex moreno,,ESP,DF,,,,fbref,alex-moreno__aston-villa
fbref_adam-smith__bournemouth,Adam Smith,adam smith,,ENG,DF,,,,fbref,adam-smith__bournemouth
fbref_antoine-semenyo__bournemouth,Antoine Semenyo,antoine semenyo,,GHA,"MF,FW",,,,fbref,antoine-semenyo__bournemouth
fbref_ben-pearson__bournemouth,Ben Pearson,ben pearson,,ENG,MF,,,,fbref,ben-pearson__bournemouth
fbref_chris-mepham__bournemouth,Chris Mepham,chris mepham,,WAL,DF,,,,fbref,chris-mepham__bournemouth
fbref_dango-ouattara__bournemouth,Dango Ouattara,dango ouattara,,BFA,MF,,,,fbref,dango-ouattara__bournemouth
fbref_david-brooks__bournemouth,David Brooks,david brooks,,WAL,MF,,,,fbref,david-brooks__bournemouth
fbref_dominic-solanke__bournemouth,Dominic Solanke,dominic solanke,,ENG,FW,,,,fbref,dominic-solanke__bournemouth
fbref_emiliano-marcondes__bournemouth,Emiliano Marcondes,emiliano marcondes,,DEN,"FW,MF",,,,fbref,emiliano-marcondes__bournemouth
fbref_hamed-junior-traore__bournemouth,Hamed Junior Traorè,hamed junior traore,,CIV,MF,,,,fbref,hamed-junior-traore__bournemouth
fbref_illia-zabarnyi__bournemouth,Illia Zabarnyi,illia zabarnyi,,UKR,DF,,,,fbref,illia-zabarnyi__bournemouth
fbref_jack-stacey__bournemouth,Jack Stacey,jack stacey,,ENG,"DF,MF",,,,fbref,jack-stacey__bournemouth
fbref_jack-stephens__bournemouth,Jack Stephens,jack stephens,,ENG,DF,,,,fbref,jack-stephens__bournemouth
fbref_jaidon-anthony__bournemouth,Jaidon Anthony,jaidon anthony,,ENG,MF,,,,fbref,jaidon-anthony__bournemouth
fbref_jamal-lowe__bournemouth,Jamal Lowe,jamal lowe,,JAM,"FW,MF",,,,fbref,jamal-lowe__bournemouth
fbref_jefferson-lerma__bournemouth,Jefferson Lerma,jefferson lerma,,COL,MF,,,,fbref,jefferson-lerma__bournemouth
fbref_joe-rothwell__bournemouth,Joe Rothwell,joe rothwell,,ENG,MF,,,,fbref,joe-rothwell__bournemouth
fbref_jordan-zemura__bournemouth,Jordan Zemura,jordan zemura,,ZIM,"DF,MF",,,,fbref,jordan-zemura__bournemouth
fbref_junior-stanislas__bournemouth,Junior Stanislas,junior stanislas,,ENG,MF,,,,fbref,junior-stanislas__bournemouth
fbref_kieffer-moore__bournemouth,Kieffer Moore,kieffer moore,,WAL,FW,,,,fbref,kieffer-moore__bournemouth
fbref_lewis-cook__bournemouth,Lewis Cook,lewis cook,,ENG,MF,,,,fbref,lewis-cook__bournemouth
fbref_lloyd-kelly__bournemouth,Lloyd Kelly,lloyd kelly,,ENG,DF,,,,fbref,lloyd-kelly__bournemouth
fbref_marcos-senesi__bournemouth,Marcos Senesi,marcos senesi,,ARG,DF,,,,fbref,marcos-senesi__bournemouth
fbref_marcus-tavernier__bournemouth,Marcus Tavernier,marcus tavernier,,ENG,MF,,,,fbref,marcus-tavernier__bournemouth
fbref_matias-vina__bournemouth,Matías Viña,matias vina,,URU,"DF,MF",,,,fbref,matias-vina__bournemouth
fbref_owen-bevan__bournemouth,Owen Bevan,owen bevan,,WAL,DF,,,,fbref,owen-bevan__bournemouth
fbref_philip-billing__bournemouth,Philip Billing,philip billing,,DEN,"MF,FW",,,,fbref,philip-billing__bournemouth
fbref_ryan-christie__bournemouth,Ryan Christie,ryan christie,,SCO,MF,,,,fbref,ryan-christie__bournemouth
fbref_ryan-fredericks__bournemouth,Ryan Fredericks,ryan fredericks,,ENG,DF,,,,fbref,ryan-fredericks__bournemouth
fbref_siriki-dembele__bournemouth,Siriki Dembélé,siriki dembele,,CIV,"FW,MF",,,,fbref,siriki-dembele__bournemouth
fbref_aaron-hickey__brentford,Aaron Hickey,aaron hickey,,SCO,DF,,,,fbref,aaron-hickey__brentford
fbref_ben-mee__brentford,Ben Mee,ben mee,,ENG,DF,,,,fbref,ben-mee__brentford
fbref_halil-dervisoglu__brentford,Halil Dervişoğlu,halil dervisoglu,,TUR,FW,,,,fbref,halil-dervisoglu__brentford
fbref_keane-lewis-potter__brentford,Keane Lewis-Potter,keane lewis-potter,,ENG,FW,,,,fbref,keane-lewis-potter__brentford
fbref_kevin-schade__brentford,Kevin Schade,kevin schade,,GER,FW,,,,fbref,kevin-schade__brentford
fbref_mikkel-damsgaard__brentford,Mikkel Damsgaard,mikkel damsgaard,,DEN,"MF,FW",,,,fbref,mikkel-damsgaard__brentford
fbref_andrew-moran__brighton,Andrew Moran,andrew moran,,IRL,MF,,,,fbref,andrew-moran__brighton
fbref_billy-gilmour__brighton,Billy Gilmour,billy gilmour,,SCO,MF,,,,fbref,billy-gilmour__brighton
fbref_cameron-peupion__brighton,Cameron Peupion,cameron peupion,,AUS,MF,,,,fbref,cameron-peupion__brighton
fbref_deniz-undav__brighton,Deniz Undav,deniz undav,,GER,"MF,FW",,,,fbref,deniz-undav__brighton
fbref_facundo-buonanotte__brighton,Facundo Buonanotte,facundo buonanotte,,ARG,MF,,,,fbref,facundo-buonanotte__brighton
fbref_jack-hinshelwood__brighton,Jack Hinshelwood,jack hinshelwood,,ENG,"DF,MF",,,,fbref,jack-hinshelwood__brighton
fbref_jan-paul-van-hecke__brighton,Jan Paul van Hecke,jan paul van hecke,,NED,DF,,,,fbref,jan-paul-van-hecke__brighton
fbref_julio-enciso__brighton,Julio Enciso,julio enciso,,PAR,"MF,FW",,,,fbref,julio-enciso__brighton
fbref_kaoru-mitoma__brighton,Kaoru Mitoma,kaoru mitoma,,JPN,MF,,,,fbref,kaoru-mitoma__brighton
fbref_levi-colwill__brighton,Levi Colwill,levi colwill,,ENG,DF,,,,fbref,levi-colwill__brighton
fbref_odeluga-offiah__brighton,Odeluga Offiah,odeluga offiah,,ENG,DF,,,,fbref,odeluga-offiah__brighton
fbref_pervis-estupinan__brighton,Pervis Estupiñán,pervis estupinan,,ECU,"DF,MF",,,,fbref,pervis-estupinan__brighton
fbref_yasin-ayari__brighton,Yasin Ayari,yasin ayari,,SWE,MF,,,,fbref,yasin-ayari__brighton
fbref_armando-broja__chelsea,Armando Broja,armando broja,,ALB,FW,,,,fbref,armando-broja__chelsea
fbref_benoit-badiashile__chelsea,Benoît Badiashile,benoit badiashile,,FRA,DF,,,,fbref,benoit-badiashile__chelsea
fbref_carney-chukwuemeka__chelsea,Carney Chukwuemeka,carney chukwuemeka,,AUT,MF,,,,fbref,carney-chukwuemeka__chelsea
fbref_conor-gallagher__chelsea,Conor Gallagher,conor gallagher,,ENG,MF,,,,fbref,conor-gallagher__chelsea
fbref_david-datro-fofana__chelsea,David Datro Fofana,david datro fofana,,CIV,FW,,,,fbref,david-datro-fofana__chelsea
fbref_denis-zakaria__chelsea,Denis Zakaria,denis zakaria,,SUI,MF,,,,fbref,denis-zakaria__chelsea
fbref_enzo-fernandez__chelsea,Enzo Fernández,enzo fernandez,,ARG,MF,,,,fbref,enzo-fernandez__chelsea
fbref_joao-felix__chelsea,João Félix,joao felix,,POR,"FW,MF",,,,fbref,joao-felix__chelsea
